구분번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2023121400100618,2023년 12월,목요일,부산광역시 북구 구포동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,51-60세,상해없음,이륜,남,21-30세,경상
2023121400100657,2023년 12월,목요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,61-64세,경상
2023121400100685,2023년 12월,목요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,여,51-60세,경상
2023121400100686,2023년 12월,목요일,부산광역시 금정구 남산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,승용,남,31-40세,경상
2023121500100094,2023년 12월,금요일,부산광역시 서구 동대신동2가,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 교량,화물,남,41-50세,상해없음,이륜,남,41-50세,경상
2023121500100095,2023년 12월,금요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,41-50세,상해없음,승용,남,41-50세,경상
2023121500100096,2023년 12월,금요일,부산광역시 북구 금곡동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,여,41-50세,상해없음,승용,남,61-64세,경상
2023121500100151,2023년 12월,금요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,기타불명,승용,여,21-30세,경상
2023121500100192,2023년 12월,금요일,부산광역시 중구 광복동1가,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,교차로 - 교차로안,화물,남,21-30세,상해없음,보행자,여,65세 이상,중상
2023121500100193,2023년 12월,금요일,부산광역시 부산진구 개금동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,젖음/습기,비,단일로 - 기타,화물,남,61-64세,상해없음,보행자,남,65세 이상,경상
2023121500100227,2023년 12월,금요일,부산광역시 수영구 광안동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,31-40세,상해없음,보행자,남,65세 이상,중상
2023121500100254,2023년 12월,금요일,부산광역시 부산진구 개금동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,31-40세,상해없음,승용,여,31-40세,경상
2023121500100255,2023년 12월,금요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,41-50세,상해없음,보행자,남,65세 이상,중상
2023121500100298,2023년 12월,금요일,부산광역시 부산진구 양정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,화물,남,31-40세,상해없음,승용,여,51-60세,경상
2023121500100321,2023년 12월,금요일,부산광역시 부산진구 범천동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,21-30세,상해없음,보행자,여,61-64세,경상
2023121500100322,2023년 12월,금요일,부산광역시 부산진구 부전동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승합,남,51-60세,상해없음,승합,남,31-40세,경상
2023121500100379,2023년 12월,금요일,부산광역시 서구 암남동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,65세 이상,경상
2023121500100380,2023년 12월,금요일,부산광역시 수영구 민락동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,51-60세,상해없음,보행자,남,12세 이하,부상신고
2023121500100381,2023년 12월,금요일,부산광역시 사하구 괴정동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,이륜,남,31-40세,경상,이륜,남,41-50세,경상
2023121500100382,2023년 12월,금요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 차도통행중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로부근,승용,남,65세 이상,상해없음,보행자,여,13-20세,중상
2023121500100383,2023년 12월,금요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,65세 이상,상해없음,승용,여,31-40세,경상
2023121500100409,2023년 12월,금요일,부산광역시 북구 덕천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로횡단보도내,승합,남,65세 이상,상해없음,보행자,남,65세 이상,경상
2023121500100411,2023년 12월,금요일,부산광역시 영도구 동삼동,중상사고,0,1,0,0,차대사람 - 차도통행중,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,승용,여,41-50세,상해없음,보행자,여,65세 이상,중상
2023121500100412,2023년 12월,금요일,부산광역시 강서구 대저2동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,단일로 - 기타,승용,여,65세 이상,상해없음,보행자,여,61-64세,중상
2023121500100452,2023년 12월,금요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,승용,기타불명,기타불명,기타불명
2023121500100453,2023년 12월,금요일,부산광역시 부산진구 개금동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,이륜,남,21-30세,부상신고,승용,남,41-50세,상해없음
2023121500100454,2023년 12월,금요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,65세 이상,상해없음,보행자,남,21-30세,중상
2023121500100455,2023년 12월,금요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,61-64세,상해없음,승용,여,61-64세,경상
2023121500100508,2023년 12월,금요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,젖음/습기,흐림,교차로 - 교차로횡단보도내,승용,남,65세 이상,상해없음,보행자,남,65세 이상,중상
2023121500100569,2023년 12월,금요일,부산광역시 북구 덕천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,보행자,남,31-40세,경상
2023121500100571,2023년 12월,금요일,부산광역시 동래구 사직동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,기타 - 기타,승용,여,41-50세,상해없음,이륜,남,31-40세,경상
2023121500100574,2023년 12월,금요일,부산광역시 영도구 동삼동,중상사고,0,1,0,0,차대차 - 기타,기타,젖음/습기,비,단일로 - 기타,승용,남,21-30세,상해없음,승용,여,41-50세,중상
2023121500100576,2023년 12월,금요일,부산광역시 부산진구 부전동,중상사고,0,1,0,0,차대차 - 추돌,신호위반,젖음/습기,비,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,41-50세,상해없음
2023121500100577,2023년 12월,금요일,부산광역시 사하구 괴정동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,승용,여,51-60세,상해없음,이륜,남,21-30세,중상
2023121500100617,2023년 12월,금요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,41-50세,상해없음,승합,남,31-40세,경상
2023121500100652,2023년 12월,금요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,31-40세,상해없음,보행자,여,21-30세,경상
2023121500100653,2023년 12월,금요일,부산광역시 사하구 하단동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,21-30세,경상
2023121500100654,2023년 12월,금요일,부산광역시 강서구 신호동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,여,41-50세,중상
2023121500100655,2023년 12월,금요일,부산광역시 기장군 정관읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,31-40세,상해없음,승용,남,31-40세,경상
2023121500100723,2023년 12월,금요일,부산광역시 사상구 삼락동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 고가도로위,승용,남,61-64세,상해없음,승용,남,61-64세,중상
2023121600100004,2023년 12월,토요일,부산광역시 부산진구 연지동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,경상
2023121600100022,2023년 12월,토요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,61-64세,상해없음,보행자,남,41-50세,경상
2023121600100036,2023년 12월,토요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,21-30세,중상
2023121600100058,2023년 12월,토요일,부산광역시 북구 덕천동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,남,61-64세,중상
2023121600100059,2023년 12월,토요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,51-60세,상해없음
2023121600100077,2023년 12월,토요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,젖음/습기,비,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,51-60세,경상
2023121600100078,2023년 12월,토요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,21-30세,경상
2023121600100079,2023년 12월,토요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,51-60세,경상
2023121600100138,2023년 12월,토요일,부산광역시 남구 우암동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,남,65세 이상,경상
2023121600100139,2023년 12월,토요일,부산광역시 동래구 사직동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,여,41-50세,경상
2023121600100173,2023년 12월,토요일,부산광역시 연제구 거제동,부상신고사고,0,0,0,1,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,41-50세,기타불명,승용,남,31-40세,기타불명
2023121600100295,2023년 12월,토요일,부산광역시 북구 금곡동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 교량,승용,남,65세 이상,상해없음,승용,남,41-50세,경상
2023121600100344,2023년 12월,토요일,부산광역시 기장군 기장읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,승용,남,31-40세,경상
2023121600100376,2023년 12월,토요일,부산광역시 영도구 동삼동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,원동기,기타불명,기타불명,기타불명,승용,남,31-40세,상해없음
2023121600100438,2023년 12월,토요일,부산광역시 연제구 연산동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,중상,이륜,남,31-40세,중상
2023121600100439,2023년 12월,토요일,부산광역시 사상구 학장동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,남,13-20세,경상
2023121600100484,2023년 12월,토요일,부산광역시 중구 부평동4가,경상사고,0,0,1,0,차대사람 - 차도통행중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,보행자,여,65세 이상,경상
2023121600100485,2023년 12월,토요일,부산광역시 동래구 명륜동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,여,21-30세,경상
2023121600100486,2023년 12월,토요일,부산광역시 영도구 영선동4가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,51-60세,중상
2023121600100487,2023년 12월,토요일,부산광역시 부산진구 전포동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,21-30세,상해없음,보행자,여,13-20세,경상
